user_id,product_id,interaction_type,skin_type,event_type
80,746,like,normal,wedding
80,636,purchase,normal,wedding
80,1015,like,normal,wedding
80,1147,like,normal,wedding
80,225,purchase,normal,wedding
80,365,like,normal,wedding
80,1340,purchase,normal,wedding
80,1260,view,normal,wedding
80,169,view,normal,wedding
80,583,purchase,normal,wedding
80,289,like,normal,wedding
80,1115,view,normal,wedding
80,406,view,normal,wedding
80,543,view,normal,wedding
80,1518,view,normal,wedding
80,1297,view,normal,wedding
80,157,view,normal,wedding
80,1505,like,normal,wedding
81,327,like,dry,evening
81,367,view,dry,evening
81,1164,like,dry,evening
81,1163,like,dry,evening
81,1355,like,dry,evening
81,300,view,dry,evening
81,1512,view,dry,evening
81,1504,like,dry,evening
81,995,purchase,dry,evening
81,737,view,dry,evening
81,83,view,dry,evening
81,449,purchase,dry,evening
81,1564,view,dry,evening
81,1003,like,dry,evening
81,475,purchase,dry,evening
81,129,view,dry,evening
81,542,purchase,dry,evening
81,759,purchase,dry,evening
81,480,view,dry,evening
81,88,purchase,dry,evening
81,1374,like,dry,evening
81,424,view,dry,evening
81,1065,like,dry,evening
81,752,view,dry,evening
81,808,view,dry,evening
81,975,view,dry,evening
81,945,view,dry,evening
81,98,like,dry,evening
81,82,view,dry,evening
81,1347,view,dry,evening
81,675,view,dry,evening
81,215,view,dry,evening
81,1462,view,dry,evening
81,1084,view,dry,evening
82,500,like,dry,festival
82,89,purchase,dry,festival
82,262,like,dry,festival
82,1179,purchase,dry,festival
82,1218,purchase,dry,festival
82,330,view,dry,festival
82,276,like,dry,festival
82,1294,like,dry,festival
82,1054,like,dry,festival
82,81,view,dry,festival
82,1177,like,dry,festival
82,301,view,dry,festival
82,115,like,dry,festival
82,341,purchase,dry,festival
82,538,view,dry,festival
82,377,view,dry,festival
82,1069,view,dry,festival
82,840,view,dry,festival
82,1241,like,dry,festival
82,1165,view,dry,festival
83,275,view,oily,office
83,225,view,oily,office
83,35,like,oily,office
83,420,view,oily,office
83,1087,purchase,oily,office
83,1049,purchase,oily,office
83,1418,view,oily,office
83,873,like,oily,office
83,311,like,oily,office
83,1257,purchase,oily,office
83,200,like,oily,office
83,369,view,oily,office
83,990,view,oily,office
83,1276,like,oily,office
83,1245,view,oily,office
83,81,purchase,oily,office
83,1105,view,oily,office
83,1047,purchase,oily,office
83,1557,like,oily,office
83,243,view,oily,office
83,193,like,oily,office
83,1004,purchase,oily,office
83,1371,view,oily,office
83,273,view,oily,office
83,1254,view,oily,office
83,1122,view,oily,office
83,3,view,oily,office
83,1410,view,oily,office
83,1350,view,oily,office
83,895,view,oily,office
83,1085,view,oily,office
83,872,view,oily,office
84,1411,view,normal,evening
84,827,like,normal,evening
84,1564,purchase,normal,evening
84,423,purchase,normal,evening
84,860,like,normal,evening
84,1148,like,normal,evening
84,1159,view,normal,evening
84,1006,view,normal,evening
84,372,like,normal,evening
84,771,purchase,normal,evening
84,1163,purchase,normal,evening
84,1154,like,normal,evening
84,1008,like,normal,evening
84,528,view,normal,evening
84,639,view,normal,evening
84,1201,view,normal,evening
84,716,like,normal,evening
84,1462,like,normal,evening
84,829,purchase,normal,evening
84,1525,view,normal,evening
84,283,view,normal,evening
84,1367,view,normal,evening
84,244,purchase,normal,evening
84,1550,view,normal,evening
84,473,like,normal,evening
84,924,view,normal,evening
84,1450,view,normal,evening
84,332,view,normal,evening
85,1277,purchase,combination,office
85,352,purchase,combination,office
85,1398,view,combination,office
85,75,purchase,combination,office
85,747,view,combination,office
85,497,like,combination,office
85,1359,view,combination,office
85,1,purchase,combination,office
85,327,like,combination,office
85,179,view,combination,office
85,574,like,combination,office
85,832,view,combination,office
85,733,view,combination,office
85,1389,view,combination,office
85,823,purchase,combination,office
85,844,purchase,combination,office
85,1218,purchase,combination,office
85,416,purchase,combination,office
85,1074,like,combination,office
85,33,view,combination,office
85,1528,view,combination,office
85,1460,purchase,combination,office
85,143,view,combination,office
85,188,like,combination,office
85,1139,like,combination,office
85,591,purchase,combination,office
85,1506,view,combination,office
86,241,like,normal,evening
86,537,purchase,normal,evening
86,140,like,normal,evening
86,796,view,normal,evening
86,1315,like,normal,evening
86,458,purchase,normal,evening
86,1404,view,normal,evening
86,1454,view,normal,evening
86,478,view,normal,evening
86,657,like,normal,evening
86,858,view,normal,evening
86,734,view,normal,evening
86,1075,purchase,normal,evening
86,1115,like,normal,evening
86,21,like,normal,evening
86,1453,like,normal,evening
86,548,purchase,normal,evening
86,517,like,normal,evening
86,597,view,normal,evening
86,193,like,normal,evening
86,831,like,normal,evening
86,1397,like,normal,evening
86,1551,purchase,normal,evening
86,711,purchase,normal,evening
86,158,like,normal,evening
86,1154,view,normal,evening
86,370,purchase,normal,evening
86,992,like,normal,evening
86,653,view,normal,evening
86,738,view,normal,evening
86,452,view,normal,evening
86,1193,view,normal,evening
86,561,like,normal,evening
86,379,view,normal,evening
86,1553,view,normal,evening
87,953,view,combination,glam
87,249,view,combination,glam
87,1448,like,combination,glam
87,1079,like,combination,glam
87,959,purchase,combination,glam
87,656,view,combination,glam
87,1429,like,combination,glam
87,19,like,combination,glam
87,26,like,combination,glam
87,1398,purchase,combination,glam
87,438,like,combination,glam
87,789,purchase,combination,glam
87,1207,like,combination,glam
87,209,purchase,combination,glam
87,676,like,combination,glam
87,751,purchase,combination,glam
87,1272,view,combination,glam
87,537,like,combination,glam
87,388,like,combination,glam
87,1136,view,combination,glam
87,544,view,combination,glam
87,491,view,combination,glam
87,557,view,combination,glam
87,977,like,combination,glam
87,1269,view,combination,glam
88,1169,purchase,combination,glam
88,1180,view,combination,glam
88,99,like,combination,glam
88,829,like,combination,glam
88,205,view,combination,glam
88,1432,purchase,combination,glam
88,339,view,combination,glam
88,124,like,combination,glam
88,448,like,combination,glam
88,529,like,combination,glam
88,992,purchase,combination,glam
88,1307,view,combination,glam
88,200,view,combination,glam
88,938,like,combination,glam
88,1542,view,combination,glam
88,695,view,combination,glam
88,541,purchase,combination,glam
88,750,view,combination,glam
88,748,like,combination,glam
88,1162,view,combination,glam
88,1156,like,combination,glam
88,535,view,combination,glam
88,714,view,combination,glam
88,41,view,combination,glam
88,856,view,combination,glam
88,253,view,combination,glam
88,729,view,combination,glam
88,1409,view,combination,glam
89,861,view,combination,glam
89,347,view,combination,glam
89,382,view,combination,glam
89,49,like,combination,glam
89,261,view,combination,glam
89,1508,purchase,combination,glam
89,488,view,combination,glam
89,1373,like,combination,glam
89,524,purchase,combination,glam
89,1541,view,combination,glam
89,1453,like,combination,glam
89,1553,purchase,combination,glam
89,165,like,combination,glam
89,438,view,combination,glam
89,346,like,combination,glam
89,827,purchase,combination,glam
89,213,like,combination,glam
89,198,view,combination,glam
89,132,like,combination,glam
89,986,like,combination,glam
89,1141,like,combination,glam
89,112,like,combination,glam
89,55,like,combination,glam
89,829,view,combination,glam
89,1091,view,combination,glam
89,1590,view,combination,glam
89,176,view,combination,glam
89,220,like,combination,glam
89,552,view,combination,glam
89,1284,view,combination,glam
89,327,view,combination,glam
89,178,view,combination,glam
89,1360,view,combination,glam
89,813,like,combination,glam
90,1100,purchase,dry,wedding
90,18,purchase,dry,wedding
90,1413,purchase,dry,wedding
90,1012,like,dry,wedding
90,1552,view,dry,wedding
90,982,like,dry,wedding
90,615,purchase,dry,wedding
90,19,like,dry,wedding
90,1573,purchase,dry,wedding
90,886,view,dry,wedding
90,600,view,dry,wedding
90,1227,like,dry,wedding
90,474,like,dry,wedding
90,15,view,dry,wedding
90,1127,like,dry,wedding
90,768,view,dry,wedding
90,387,view,dry,wedding
90,848,view,dry,wedding
90,1153,like,dry,wedding
90,900,view,dry,wedding
90,813,view,dry,wedding
90,512,view,dry,wedding
90,335,like,dry,wedding
90,1469,like,dry,wedding
90,1532,view,dry,wedding
90,1343,view,dry,wedding
90,809,view,dry,wedding
90,785,view,dry,wedding
90,457,view,dry,wedding
90,546,like,dry,wedding
90,166,purchase,dry,wedding
90,877,view,dry,wedding
90,1301,like,dry,wedding
90,497,view,dry,wedding
90,1075,like,dry,wedding
91,147,like,dry,natural
91,1117,view,dry,natural
91,967,purchase,dry,natural
91,372,like,dry,natural
91,394,view,dry,natural
91,513,like,dry,natural
91,784,view,dry,natural
91,26,purchase,dry,natural
91,250,purchase,dry,natural
91,1578,view,dry,natural
91,1468,view,dry,natural
91,510,like,dry,natural
91,791,view,dry,natural
91,1584,view,dry,natural
91,912,view,dry,natural
91,507,view,dry,natural
91,1515,purchase,dry,natural
91,69,view,dry,natural
91,408,view,dry,natural
91,948,purchase,dry,natural
91,1510,like,dry,natural
91,1583,like,dry,natural
91,196,view,dry,natural
91,1083,view,dry,natural
91,1380,view,dry,natural
91,434,view,dry,natural
91,984,view,dry,natural
91,809,like,dry,natural
91,1412,purchase,dry,natural
91,650,view,dry,natural
91,672,view,dry,natural
91,329,view,dry,natural
92,659,like,oily,office
92,1160,view,oily,office
92,1337,like,oily,office
92,1566,purchase,oily,office
92,722,like,oily,office
92,912,purchase,oily,office
92,1518,view,oily,office
92,401,like,oily,office
92,45,like,oily,office
92,1428,purchase,oily,office
92,785,like,oily,office
92,744,like,oily,office
92,1500,purchase,oily,office
92,280,like,oily,office
92,522,like,oily,office
92,82,purchase,oily,office
92,1010,like,oily,office
92,1464,view,oily,office
92,906,view,oily,office
92,1156,view,oily,office
92,609,view,oily,office
92,1123,purchase,oily,office
92,1442,like,oily,office
92,1015,view,oily,office
92,392,view,oily,office
92,1173,like,oily,office
92,386,view,oily,office
93,229,view,combination,wedding
93,200,purchase,combination,wedding
93,1089,view,combination,wedding
93,1367,like,combination,wedding
93,138,purchase,combination,wedding
93,91,view,combination,wedding
93,270,purchase,combination,wedding
93,371,view,combination,wedding
93,66,like,combination,wedding
93,419,purchase,combination,wedding
93,222,like,combination,wedding
93,1012,view,combination,wedding
93,398,like,combination,wedding
93,205,purchase,combination,wedding
93,67,view,combination,wedding
93,1187,view,combination,wedding
93,1332,view,combination,wedding
93,809,view,combination,wedding
93,1365,purchase,combination,wedding
93,1021,purchase,combination,wedding
93,1094,view,combination,wedding
93,1296,like,combination,wedding
93,1458,view,combination,wedding
93,1227,view,combination,wedding
93,537,view,combination,wedding
93,104,view,combination,wedding
93,763,view,combination,wedding
93,465,view,combination,wedding
93,1259,like,combination,wedding
93,1492,view,combination,wedding
94,1398,view,oily,festival
94,955,purchase,oily,festival
94,1455,purchase,oily,festival
94,1379,view,oily,festival
94,888,purchase,oily,festival
94,216,like,oily,festival
94,346,view,oily,festival
94,375,like,oily,festival
94,1143,purchase,oily,festival
94,835,like,oily,festival
94,1050,like,oily,festival
94,702,purchase,oily,festival
94,1363,view,oily,festival
94,328,view,oily,festival
94,1110,view,oily,festival
94,1245,purchase,oily,festival
94,921,view,oily,festival
94,732,purchase,oily,festival
94,656,like,oily,festival
94,675,view,oily,festival
94,773,like,oily,festival
94,855,view,oily,festival
94,1587,like,oily,festival
94,1314,view,oily,festival
94,893,view,oily,festival
94,1508,view,oily,festival
94,668,view,oily,festival
94,1264,view,oily,festival
94,497,view,oily,festival
94,1170,view,oily,festival
94,1133,like,oily,festival
95,1520,view,oily,evening
95,160,like,oily,evening
95,1498,like,oily,evening
95,675,view,oily,evening
95,1005,purchase,oily,evening
95,360,view,oily,evening
95,1016,view,oily,evening
95,1429,view,oily,evening
95,1456,like,oily,evening
95,1197,view,oily,evening
95,198,like,oily,evening
95,1236,view,oily,evening
95,1332,view,oily,evening
95,625,like,oily,evening
95,78,view,oily,evening
95,1513,like,oily,evening
95,793,like,oily,evening
95,162,like,oily,evening
95,116,view,oily,evening
95,1597,view,oily,evening
95,692,view,oily,evening
95,720,view,oily,evening
95,898,view,oily,evening
95,862,view,oily,evening
95,251,view,oily,evening
95,1596,view,oily,evening
96,1446,view,oily,glam
96,272,like,oily,glam
96,1577,purchase,oily,glam
96,281,view,oily,glam
96,1001,view,oily,glam
96,1162,purchase,oily,glam
96,411,purchase,oily,glam
96,1016,like,oily,glam
96,822,like,oily,glam
96,1352,purchase,oily,glam
96,1187,view,oily,glam
96,407,like,oily,glam
96,1166,view,oily,glam
96,1278,like,oily,glam
96,1523,view,oily,glam
96,1090,like,oily,glam
96,513,view,oily,glam
96,505,like,oily,glam
96,148,view,oily,glam
96,554,purchase,oily,glam
96,894,view,oily,glam
96,673,view,oily,glam
96,1419,purchase,oily,glam
96,1197,view,oily,glam
96,185,view,oily,glam
96,232,view,oily,glam
96,1395,like,oily,glam
96,858,view,oily,glam
96,878,view,oily,glam
96,758,like,oily,glam
96,723,view,oily,glam
96,394,view,oily,glam
96,665,purchase,oily,glam
97,532,view,oily,glam
97,353,purchase,oily,glam
97,125,view,oily,glam
97,590,purchase,oily,glam
97,417,like,oily,glam
97,1443,like,oily,glam
97,1282,purchase,oily,glam
97,564,like,oily,glam
97,110,like,oily,glam
97,968,view,oily,glam
97,1357,view,oily,glam
97,19,purchase,oily,glam
97,138,like,oily,glam
97,808,like,oily,glam
97,1366,view,oily,glam
97,563,like,oily,glam
97,1371,view,oily,glam
97,1365,view,oily,glam
97,747,like,oily,glam
97,225,view,oily,glam
97,41,view,oily,glam
98,1044,view,combination,festival
98,573,purchase,combination,festival
98,128,purchase,combination,festival
98,1299,view,combination,festival
98,536,like,combination,festival
98,806,view,combination,festival
98,62,view,combination,festival
98,1154,like,combination,festival
98,582,purchase,combination,festival
98,468,purchase,combination,festival
98,315,view,combination,festival
98,709,like,combination,festival
98,818,like,combination,festival
98,1363,view,combination,festival
98,286,purchase,combination,festival
98,181,purchase,combination,festival
98,1512,view,combination,festival
98,794,purchase,combination,festival
98,1081,like,combination,festival
98,1406,view,combination,festival
98,1270,view,combination,festival
98,1297,like,combination,festival
98,1423,view,combination,festival
98,472,view,combination,festival
98,868,like,combination,festival
98,499,like,combination,festival
98,1189,like,combination,festival
99,1545,like,normal,glam
99,1322,view,normal,glam
99,1530,view,normal,glam
99,569,view,normal,glam
99,316,purchase,normal,glam
99,390,view,normal,glam
99,221,view,normal,glam
99,274,like,normal,glam
99,384,like,normal,glam
99,55,purchase,normal,glam
99,1579,purchase,normal,glam
99,1271,view,normal,glam
99,1281,purchase,normal,glam
99,555,purchase,normal,glam
99,1258,purchase,normal,glam
99,1179,like,normal,glam
99,1272,view,normal,glam
99,480,like,normal,glam
99,1239,view,normal,glam
99,483,like,normal,glam
99,1425,view,normal,glam
99,747,like,normal,glam
99,164,view,normal,glam
99,1430,view,normal,glam
99,989,view,normal,glam
99,279,like,normal,glam
99,1041,view,normal,glam
99,1253,view,normal,glam
99,973,like,normal,glam
99,1479,like,normal,glam
99,1350,view,normal,glam
99,778,view,normal,glam
99,382,like,normal,glam
99,806,view,normal,glam
100,1510,purchase,dry,evening
100,81,purchase,dry,evening
100,1147,like,dry,evening
100,797,view,dry,evening
100,1062,like,dry,evening
100,1572,like,dry,evening
100,1296,view,dry,evening
100,101,like,dry,evening
100,389,like,dry,evening
100,597,view,dry,evening
100,905,like,dry,evening
100,820,view,dry,evening
100,625,like,dry,evening
100,1589,purchase,dry,evening
100,586,purchase,dry,evening
100,949,like,dry,evening
100,341,view,dry,evening
100,870,view,dry,evening
100,603,like,dry,evening
100,1260,view,dry,evening
100,112,like,dry,evening
100,1418,view,dry,evening
100,1074,like,dry,evening
100,295,view,dry,evening
100,964,like,dry,evening
100,1342,view,dry,evening
100,939,view,dry,evening
100,189,like,dry,evening
100,1499,like,dry,evening
100,1040,view,dry,evening
100,235,view,dry,evening
100,373,view,dry,evening
101,864,purchase,dry,office
101,632,like,dry,office
101,635,like,dry,office
101,1500,view,dry,office
101,1579,like,dry,office
101,918,like,dry,office
101,592,like,dry,office
101,1287,like,dry,office
101,371,view,dry,office
101,241,purchase,dry,office
101,270,view,dry,office
101,416,like,dry,office
101,8,purchase,dry,office
101,1280,view,dry,office
101,1582,view,dry,office
101,524,view,dry,office
101,27,view,dry,office
101,950,view,dry,office
101,1030,view,dry,office
101,1032,view,dry,office
101,1124,view,dry,office
102,868,purchase,combination,natural
102,371,purchase,combination,natural
102,335,purchase,combination,natural
102,1394,purchase,combination,natural
102,591,view,combination,natural
102,1269,like,combination,natural
102,1371,view,combination,natural
102,1434,purchase,combination,natural
102,1451,view,combination,natural
102,1236,like,combination,natural
102,1190,view,combination,natural
102,1169,view,combination,natural
102,369,view,combination,natural
102,949,like,combination,natural
102,1552,purchase,combination,natural
102,1203,like,combination,natural
102,742,view,combination,natural
102,74,like,combination,natural
102,191,view,combination,natural
102,1590,like,combination,natural
102,617,like,combination,natural
102,666,view,combination,natural
102,759,like,combination,natural
103,270,view,combination,evening
103,1276,like,combination,evening
103,1170,like,combination,evening
103,1034,view,combination,evening
103,1082,view,combination,evening
103,1511,view,combination,evening
103,1312,like,combination,evening
103,1037,purchase,combination,evening
103,1026,view,combination,evening
103,374,view,combination,evening
103,1266,view,combination,evening
103,484,like,combination,evening
103,1469,purchase,combination,evening
103,603,purchase,combination,evening
103,402,view,combination,evening
103,4,purchase,combination,evening
103,245,purchase,combination,evening
103,51,like,combination,evening
103,969,like,combination,evening
103,1298,view,combination,evening
103,244,view,combination,evening
103,1532,view,combination,evening
103,432,view,combination,evening
103,1278,like,combination,evening
103,859,like,combination,evening
103,857,view,combination,evening
103,96,like,combination,evening
103,693,like,combination,evening
103,726,view,combination,evening
103,1162,view,combination,evening
103,1325,view,combination,evening
104,433,purchase,combination,evening
104,1200,purchase,combination,evening
104,1421,like,combination,evening
104,689,view,combination,evening
104,734,view,combination,evening
104,137,like,combination,evening
104,310,like,combination,evening
104,583,view,combination,evening
104,65,like,combination,evening
104,704,purchase,combination,evening
104,780,view,combination,evening
104,1301,view,combination,evening
104,1112,view,combination,evening
104,344,purchase,combination,evening
104,1181,like,combination,evening
104,1253,like,combination,evening
104,808,view,combination,evening
104,388,view,combination,evening
104,1231,view,combination,evening
104,242,view,combination,evening
105,1593,like,dry,wedding
105,672,view,dry,wedding
105,294,purchase,dry,wedding
105,1580,like,dry,wedding
105,202,view,dry,wedding
105,1062,view,dry,wedding
105,1390,view,dry,wedding
105,272,like,dry,wedding
105,421,purchase,dry,wedding
105,1488,like,dry,wedding
105,75,view,dry,wedding
105,945,view,dry,wedding
105,797,view,dry,wedding
105,1466,purchase,dry,wedding
105,1074,like,dry,wedding
105,238,view,dry,wedding
105,9,like,dry,wedding
105,638,like,dry,wedding
105,91,view,dry,wedding
105,1412,purchase,dry,wedding
105,1232,like,dry,wedding
105,182,view,dry,wedding
105,693,view,dry,wedding
105,969,view,dry,wedding
105,98,like,dry,wedding
105,216,view,dry,wedding
105,1081,view,dry,wedding
105,1589,view,dry,wedding
105,1364,like,dry,wedding
106,178,purchase,oily,natural
106,887,purchase,oily,natural
106,815,like,oily,natural
106,372,view,oily,natural
106,1460,purchase,oily,natural
106,1237,purchase,oily,natural
106,1230,like,oily,natural
106,1306,like,oily,natural
106,1430,like,oily,natural
106,1449,like,oily,natural
106,928,like,oily,natural
106,1279,view,oily,natural
106,739,view,oily,natural
106,650,purchase,oily,natural
106,684,view,oily,natural
106,408,like,oily,natural
106,1475,view,oily,natural
106,1568,view,oily,natural
106,1385,view,oily,natural
106,1100,like,oily,natural
106,161,like,oily,natural
107,990,like,normal,glam
107,234,like,normal,glam
107,730,like,normal,glam
107,998,like,normal,glam
107,961,like,normal,glam
107,354,purchase,normal,glam
107,587,view,normal,glam
107,1590,view,normal,glam
107,724,purchase,normal,glam
107,1255,like,normal,glam
107,1194,purchase,normal,glam
107,265,like,normal,glam
107,1058,purchase,normal,glam
107,213,like,normal,glam
107,844,view,normal,glam
107,1477,view,normal,glam
107,221,view,normal,glam
107,673,like,normal,glam
107,1151,view,normal,glam
107,1345,view,normal,glam
107,146,view,normal,glam
107,624,view,normal,glam
108,844,like,oily,glam
108,144,view,oily,glam
108,1242,like,oily,glam
108,225,view,oily,glam
108,1420,like,oily,glam
108,1238,purchase,oily,glam
108,1596,view,oily,glam
108,788,purchase,oily,glam
108,681,like,oily,glam
108,1029,purchase,oily,glam
108,1337,view,oily,glam
108,1369,view,oily,glam
108,127,view,oily,glam
108,188,purchase,oily,glam
108,452,like,oily,glam
108,289,view,oily,glam
108,1206,view,oily,glam
108,1563,view,oily,glam
108,1319,like,oily,glam
108,1,view,oily,glam
108,1570,like,oily,glam
108,307,like,oily,glam
108,1371,view,oily,glam
108,312,like,oily,glam
108,938,like,oily,glam
108,1100,view,oily,glam
108,604,like,oily,glam
108,808,view,oily,glam
108,1275,view,oily,glam
109,1134,purchase,normal,glam
109,439,like,normal,glam
109,1374,like,normal,glam
109,361,like,normal,glam
109,989,purchase,normal,glam
109,289,view,normal,glam
109,391,view,normal,glam
109,1155,like,normal,glam
109,800,view,normal,glam
109,749,like,normal,glam
109,869,like,normal,glam
109,320,like,normal,glam
109,599,view,normal,glam
109,1390,purchase,normal,glam
109,262,like,normal,glam
109,280,view,normal,glam
109,25,view,normal,glam
109,148,like,normal,glam
109,1345,view,normal,glam
109,34,like,normal,glam
109,299,purchase,normal,glam
109,1495,view,normal,glam
109,1014,like,normal,glam
109,1368,view,normal,glam
109,910,like,normal,glam
109,284,like,normal,glam
109,177,view,normal,glam
109,287,view,normal,glam
109,1335,view,normal,glam
109,866,view,normal,glam
109,949,view,normal,glam
109,1447,view,normal,glam
109,1257,view,normal,glam
110,1272,like,oily,festival
110,110,like,oily,festival
110,714,view,oily,festival
110,1112,like,oily,festival
110,24,view,oily,festival
110,976,like,oily,festival
110,945,view,oily,festival
110,1066,view,oily,festival
110,1192,purchase,oily,festival
110,1519,view,oily,festival
110,689,like,oily,festival
110,876,view,oily,festival
110,733,view,oily,festival
110,613,like,oily,festival
110,601,like,oily,festival
110,348,purchase,oily,festival
110,74,like,oily,festival
110,1440,like,oily,festival
110,1240,view,oily,festival
110,1551,view,oily,festival
110,629,like,oily,festival
110,1507,view,oily,festival
110,1169,view,oily,festival
110,538,view,oily,festival
110,129,view,oily,festival
110,1306,purchase,oily,festival
110,982,purchase,oily,festival
110,1200,view,oily,festival
110,351,like,oily,festival
111,1371,view,normal,glam
111,916,view,normal,glam
111,1504,like,normal,glam
111,1323,like,normal,glam
111,347,view,normal,glam
111,438,purchase,normal,glam
111,1201,view,normal,glam
111,1521,view,normal,glam
111,717,like,normal,glam
111,113,purchase,normal,glam
111,1333,view,normal,glam
111,550,like,normal,glam
111,1565,view,normal,glam
111,240,purchase,normal,glam
111,109,like,normal,glam
111,348,like,normal,glam
111,967,view,normal,glam
111,830,view,normal,glam
111,987,like,normal,glam
111,625,view,normal,glam
111,1546,view,normal,glam
111,1558,view,normal,glam
111,1102,view,normal,glam
111,485,view,normal,glam
111,786,view,normal,glam
111,1415,like,normal,glam
111,1461,view,normal,glam
112,1382,view,dry,wedding
112,18,like,dry,wedding
112,140,purchase,dry,wedding
112,25,view,dry,wedding
112,847,like,dry,wedding
112,201,view,dry,wedding
112,1080,purchase,dry,wedding
112,213,view,dry,wedding
112,1408,like,dry,wedding
112,918,view,dry,wedding
112,721,purchase,dry,wedding
112,450,like,dry,wedding
112,1490,purchase,dry,wedding
112,581,view,dry,wedding
112,522,view,dry,wedding
112,401,view,dry,wedding
112,72,view,dry,wedding
112,51,view,dry,wedding
112,1280,view,dry,wedding
112,192,view,dry,wedding
113,536,like,combination,glam
113,336,view,combination,glam
113,153,view,combination,glam
113,576,like,combination,glam
113,129,view,combination,glam
113,796,like,combination,glam
113,809,purchase,combination,glam
113,691,view,combination,glam
113,125,like,combination,glam
113,537,purchase,combination,glam
113,551,like,combination,glam
113,370,view,combination,glam
113,917,like,combination,glam
113,144,purchase,combination,glam
113,1025,like,combination,glam
113,416,like,combination,glam
113,1267,purchase,combination,glam
113,818,like,combination,glam
113,371,like,combination,glam
113,1339,purchase,combination,glam
113,225,purchase,combination,glam
113,300,like,combination,glam
113,1127,view,combination,glam
113,1596,view,combination,glam
113,901,purchase,combination,glam
113,457,like,combination,glam
113,1278,view,combination,glam
113,1338,view,combination,glam
113,222,like,combination,glam
113,923,view,combination,glam
114,759,view,combination,glam
114,1112,view,combination,glam
114,706,like,combination,glam
114,166,like,combination,glam
114,958,view,combination,glam
114,1575,view,combination,glam
114,1587,like,combination,glam
114,602,like,combination,glam
114,1344,like,combination,glam
114,421,view,combination,glam
114,367,like,combination,glam
114,1153,view,combination,glam
114,82,like,combination,glam
114,799,purchase,combination,glam
114,1371,like,combination,glam
114,395,purchase,combination,glam
114,618,view,combination,glam
114,1439,view,combination,glam
114,807,like,combination,glam
114,221,view,combination,glam
114,1303,view,combination,glam
114,1424,like,combination,glam
115,1535,like,normal,festival
115,1204,purchase,normal,festival
115,485,view,normal,festival
115,149,purchase,normal,festival
115,77,view,normal,festival
115,1524,like,normal,festival
115,294,like,normal,festival
115,1019,view,normal,festival
115,1357,view,normal,festival
115,41,view,normal,festival
115,982,purchase,normal,festival
115,1284,like,normal,festival
115,95,like,normal,festival
115,506,view,normal,festival
115,1454,like,normal,festival
115,1346,like,normal,festival
115,272,view,normal,festival
115,30,purchase,normal,festival
115,358,view,normal,festival
115,1307,view,normal,festival
115,106,view,normal,festival
115,637,view,normal,festival
115,204,view,normal,festival
115,942,like,normal,festival
116,903,like,dry,festival
116,499,view,dry,festival
116,1196,view,dry,festival
116,84,view,dry,festival
116,274,like,dry,festival
116,205,view,dry,festival
116,1299,view,dry,festival
116,1259,like,dry,festival
116,773,like,dry,festival
116,1597,like,dry,festival
116,324,like,dry,festival
116,33,view,dry,festival
116,1002,purchase,dry,festival
116,166,view,dry,festival
116,14,like,dry,festival
116,15,like,dry,festival
116,368,view,dry,festival
116,188,purchase,dry,festival
116,1464,purchase,dry,festival
116,1351,view,dry,festival
116,1230,like,dry,festival
116,592,purchase,dry,festival
116,864,view,dry,festival
116,1437,view,dry,festival
116,1600,view,dry,festival
117,231,view,dry,wedding
117,306,view,dry,wedding
117,1408,like,dry,wedding
117,976,view,dry,wedding
117,1023,view,dry,wedding
117,362,like,dry,wedding
117,328,like,dry,wedding
117,1377,like,dry,wedding
117,89,like,dry,wedding
117,111,purchase,dry,wedding
117,1325,view,dry,wedding
117,748,view,dry,wedding
117,584,view,dry,wedding
117,430,view,dry,wedding
117,895,like,dry,wedding
117,515,view,dry,wedding
117,686,purchase,dry,wedding
117,1268,view,dry,wedding
117,1572,view,dry,wedding
117,941,view,dry,wedding
117,90,view,dry,wedding
117,216,view,dry,wedding
117,1535,view,dry,wedding
117,109,view,dry,wedding
117,1115,view,dry,wedding
117,367,view,dry,wedding
118,415,purchase,dry,festival
118,689,like,dry,festival
118,261,purchase,dry,festival
118,66,like,dry,festival
118,1422,purchase,dry,festival
118,1169,view,dry,festival
118,123,like,dry,festival
118,575,like,dry,festival
118,280,view,dry,festival
118,228,view,dry,festival
118,958,like,dry,festival
118,944,purchase,dry,festival
118,861,like,dry,festival
118,351,view,dry,festival
118,1562,like,dry,festival
118,705,view,dry,festival
118,451,purchase,dry,festival
118,605,view,dry,festival
118,1241,like,dry,festival
118,327,like,dry,festival
118,1324,view,dry,festival
118,1270,view,dry,festival
118,355,view,dry,festival
118,1200,like,dry,festival
118,1148,like,dry,festival
118,479,view,dry,festival
118,180,view,dry,festival
118,856,view,dry,festival
119,453,purchase,oily,festival
119,276,view,oily,festival
119,745,view,oily,festival
119,615,like,oily,festival
119,497,view,oily,festival
119,1343,purchase,oily,festival
119,188,like,oily,festival
119,34,purchase,oily,festival
119,999,purchase,oily,festival
119,1387,view,oily,festival
119,634,purchase,oily,festival
119,336,like,oily,festival
119,1457,view,oily,festival
119,956,purchase,oily,festival
119,1185,like,oily,festival
119,1547,purchase,oily,festival
119,1212,view,oily,festival
119,51,view,oily,festival
119,947,like,oily,festival
119,965,view,oily,festival
119,1597,view,oily,festival
119,288,like,oily,festival
119,843,view,oily,festival
